region,FBI_cnt,sv_group_cnt,sample_cnt,SRR3760937,SRR3760940,SRR3825071,SRR3987259,SRR5114912,SRR5115059,SRR3760936,SRR3760945,SRR3760946,SRR3760949,SRR3760954,SRR3760957,SRR3760960,SRR3760962,SRR3760965,SRR3760970,SRR3760973,SRR3760975,SRR3760978,SRR3760985,SRR3760987,SRR3760995,SRR3760996,SRR3760997,SRR3761001,SRR3761002,SRR3761005,SRR3761011,SRR3761013,SRR3761015,SRR3761020,SRR3761024,SRR3761025,SRR3761026,SRR3761030,SRR3761033,SRR3761035,SRR3825048,SRR3825050,SRR3825053,SRR3825058,SRR3825060,SRR3825064,SRR3825068,SRR3825076,SRR3825079,SRR3825081,SRR3825083,SRR3825086,SRR3825088,SRR3825093,SRR3825094,SRR3825096,SRR3825098,SRR3825100,SRR3825106,SRR3825108,SRR3825112,SRR3825121,SRR3825123,SRR3825125,SRR3825132,SRR3825137,SRR3825141,SRR3825142,SRR3825143,SRR3825145,SRR3825147,SRR3928800,SRR3928803,SRR3928804,SRR3928807,SRR3928810,SRR3928822,SRR3928827,SRR3928830,SRR3928831,SRR3928834,SRR3928841,SRR3928842,SRR3928843,SRR3928849,SRR3928850,SRR3928851,SRR3928856,SRR3928859,SRR3928863,SRR3928866,SRR3928871,SRR3928872,SRR3928873,SRR3928875,SRR3928878,SRR3928879,SRR3928888,SRR3928889,SRR3928890,SRR3928891,SRR3928892,SRR3928894,SRR3928897,SRR3931724,SRR3931735,SRR3931736,SRR3931747,SRR3931752,SRR3931763,SRR3931771,SRR3931775,SRR3931776,SRR3931781,SRR3931782,SRR3931787,SRR3931791,SRR3931792,SRR3931811,SRR3931812,SRR3931816,SRR3931817,SRR3931827,SRR3931829,SRR3931830,SRR3931833,SRR3931835,SRR3931840,SRR3931846,SRR3931851,SRR3931856,SRR3931857,SRR3931859,SRR3931877,SRR3931880,SRR3945280,SRR3945282,SRR3945287,SRR3945294,SRR3945296,SRR3945299,SRR3945301,SRR3945303,SRR3945309,SRR3945312,SRR3945315,SRR3945316,SRR3945317,SRR3945319,SRR3945326,SRR3945327,SRR3945332,SRR3945336,SRR3945341,SRR3945343,SRR3945349,SRR3945352,SRR3945469,SRR3945470,SRR3945476,SRR3945477,SRR3945479,SRR3945484,SRR3945487,SRR3945488,SRR3945489,SRR3945491,SRR3945494,SRR3949322,SRR3949329,SRR3949330,SRR3949332,SRR3949333,SRR3949343,SRR3949346,SRR3949347,SRR3949358,SRR3949367,SRR3949371,SRR3949377,SRR3949380,SRR3949381,SRR3949384,SRR3949387,SRR3949391,SRR3949394,SRR3949401,SRR3949402,SRR3949403,SRR3949404,SRR3949410,SRR3949414,SRR3949422,SRR3949424,SRR3949431,SRR3953716,SRR3953729,SRR3953732,SRR3953737,SRR3953739,SRR3953744,SRR3953746,SRR3953748,SRR3953751,SRR3953754,SRR3953757,SRR3953759,SRR3953761,SRR3953765,SRR3953768,SRR3953774,SRR3953783,SRR3953785,SRR3953792,SRR3953798,SRR3953805,SRR3953809,SRR3953811,SRR3953813,SRR3953814,SRR3953820,SRR3953826,SRR3953827,SRR3953829,SRR3953836,SRR3953840,SRR3953841,SRR3953843,SRR3953844,SRR3953847,SRR3953849,SRR3987226,SRR3987230,SRR3987234,SRR3987237,SRR3987238,SRR3987242,SRR3987244,SRR3987250,SRR3987251,SRR3987253,SRR3987258,SRR3987264,SRR3987270,SRR3987273,SRR3987276,SRR3987277,SRR3987280,SRR3987315,SRR3987316,SRR3987322,SRR3987324,SRR3987341,SRR3987345,SRR3987346,SRR3987349,SRR3987351,SRR3987357,SRR3987362,SRR3987363,SRR3987367,SRR3987369,SRR3989816,SRR3989819,SRR3989822,SRR3989823,SRR3989824,SRR3989826,SRR3989830,SRR3989831,SRR3989836,SRR3989839,SRR3989840,SRR3989845,SRR3989847,SRR3989850,SRR3989856,SRR3989860,SRR3989862,SRR3989863,SRR3989866,SRR3989869,SRR3989873,SRR3989877,SRR3989879,SRR3989881,SRR3989882,SRR3989888,SRR3989892,SRR3989893,SRR3989895,SRR3989897,SRR3989901,SRR3989905,SRR3989907,SRR4017544,SRR5114918,SRR5114921,SRR5114924,SRR5114927,SRR5114936,SRR5114948,SRR5114954,SRR5114957,SRR5114960,SRR5114963,SRR5114966,SRR5114969,SRR5114975,SRR5114978,SRR5114981,SRR5114984,SRR5114987,SRR5114990,SRR5114993,SRR5114996,SRR5114999,SRR5115002,SRR5115005,SRR5115008,SRR5115011,SRR5115017,SRR5115023,SRR5115026,SRR5115029,SRR5115032,SRR5115035,SRR5115041,SRR5115044,SRR5115047,SRR5115050,SRR5115053,SRR5115056
chr13:81000001-82000000,94,76,76,,SRR3760940_18_sv.txt,,,,,,,SRR3760946_31_sv.txt,,,,,,,,,,SRR3760978_33_sv.txt,SRR3760985_30_sv.txt,SRR3760987_18_sv.txt,,SRR3760996_26_sv.txt,SRR3760997_20_sv.txt,,,,,,,SRR3761020_25_sv.txt,,,,,,SRR3761035_18_sv.txt,,,SRR3825053_15_sv.txt,,,,,SRR3825076_36_sv.txt,,,SRR3825083_26_sv.txt,,,,SRR3825094_21_sv.txt,SRR3825096_21_sv.txt,,,,,,,,,,SRR3825137_21_sv.txt,,,,SRR3825145_24_sv.txt,,SRR3928800_21_sv.txt,,,SRR3928807_18_sv.txt,,SRR3928822_17_sv.txt,,,,,SRR3928841_25_sv.txt,,,,,,SRR3928856_27_sv.txt,,,,SRR3928871_17_sv.txt,,SRR3928873_26_sv.txt,,,,,,,,SRR3928892_27_sv.txt,,SRR3928897_26_sv.txt,,,,SRR3931747_26_sv.txt,,,SRR3931771_24_sv.txt,SRR3931775_28_sv.txt,SRR3931776_26_sv.txt,,,,,,,,,,SRR3931827_13_sv.txt,,,,,,,,,,,SRR3931877_27_sv.txt,,,,,,,SRR3945299_23_sv.txt,,,,,,,SRR3945317_25_sv.txt,,,,,,,,,,SRR3945469_23_sv.txt,,,SRR3945477_16_sv.txt,,,,,,,,,,,SRR3949332_20_sv.txt,,,,,SRR3949358_20_sv.txt,,,SRR3949377_25_sv.txt,,,SRR3949384_23_sv.txt,,,SRR3949394_21_sv.txt,,SRR3949402_21_sv.txt,,,,,SRR3949422_19_sv.txt,,,,,,,,,,SRR3953748_6_sv.txt,,,,,,,,,,,,SRR3953798_32_sv.txt,,,,,,,SRR3953826_33_sv.txt,SRR3953827_24_sv.txt,,SRR3953836_25_sv.txt,,SRR3953841_18_sv.txt,,SRR3953844_25_sv.txt,,,,,,,,,,,,SRR3987253_23_sv.txt,SRR3987258_28_sv.txt,,SRR3987270_24_sv.txt,,SRR3987276_19_sv.txt,SRR3987277_23_sv.txt,,SRR3987315_20_sv.txt,,,SRR3987324_21_sv.txt,,,,SRR3987349_25_sv.txt,,,SRR3987362_22_sv.txt,,SRR3987367_21_sv.txt,,,,SRR3989822_28_sv.txt,,SRR3989824_26_sv.txt,,,,SRR3989836_15_sv.txt,,,SRR3989845_19_sv.txt,,SRR3989850_19_sv.txt,SRR3989856_18_sv.txt,,,,,SRR3989869_19_sv.txt,SRR3989873_23_sv.txt,,,,,,,,SRR3989895_30_sv.txt,SRR3989897_25_sv.txt,,,,,,,SRR5114924_19_sv.txt,,,,,,,SRR5114963_15_sv.txt,,,,SRR5114978_14_sv.txt,,,SRR5114987_20_sv.txt,,,,,,,,,,SRR5115023_22_sv.txt,,,,,,,,SRR5115050_20_sv.txt,SRR5115053_27_sv.txt,
chr13:84000001-85000000,8,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3761011_28_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3825141_24_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3928888_31_sv.txt,,,,,,,,,,,SRR3931752_28_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR5114921_14_sv.txt,,,,,,,,,,,,,,,,,,,SRR5114999_23_sv.txt,,,,,,,,,,,,,,,,
chr13:85000001-86000000,15,15,15,,,,,,,,SRR3760945_22_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3825048_21_sv.txt,,,,,,,,,,,,,,,,SRR3825098_16_sv.txt,,,,,,,,,SRR3825137_24_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3928879_26_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,SRR3931817_23_sv.txt,,,,,,,,,SRR3931856_28_sv.txt,,SRR3931859_11_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3949401_23_sv.txt,,,,,,,,,,,,,,,SRR3953746_23_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3953844_26_sv.txt,,,,,,,,,,,SRR3987251_21_sv.txt,,,,,,,,,,,,,,,,,,,,,,SRR3987369_17_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3989892_12_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR5115041_20_sv.txt,,,,,
chr13:86000001-87000000,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3761002_21_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3928856_30_sv.txt,,,,,,,,,,,,,,,,,SRR3931724_22_sv.txt,,,,,,,,,SRR3931781_32_sv.txt,,,,,,,,SRR3931817_23_sv.txt,,,,,,,,,SRR3931856_28_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3949384_24_sv.txt,,,,,,,,,,,SRR3949424_18_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3987280_23_sv.txt,,,,,,,,,,,,,,,,,,SRR3989823_23_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR5115029_18_sv.txt,,,,SRR5115044_17_sv.txt,,,,
chr13:88000001-89000000,68,35,35,,,,SRR3987259_18_sv.txt,,,,,,,,,,,,,,,,SRR3760985_31_sv.txt,,,,,,,,,,,,,,,,SRR3761033_24_sv.txt,,,,SRR3825053_17_sv.txt,,,,,,,,,,,,SRR3825094_22_sv.txt,,,,,SRR3825108_25_sv.txt,,SRR3825121_24_sv.txt,,,,,SRR3825141_25_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3928892_29_sv.txt,,,,,SRR3931736_26_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3931880_28_sv.txt,,,,,,,SRR3945301_32_sv.txt,,,SRR3945312_24_sv.txt,,,,,,,SRR3945332_25_sv.txt,,,,,,,,,,,,,,,,,,,,,,SRR3949343_19_sv.txt,,,,,SRR3949371_21_sv.txt,,,,,,,SRR3949394_22_sv.txt,,SRR3949402_24_sv.txt,,,,,,,,,,SRR3953732_23_sv.txt,,,,,,,SRR3953754_25_sv.txt,,,,,SRR3953768_23_sv.txt,,,,,,,SRR3953809_25_sv.txt,,,,,,,,,,,,,SRR3953847_22_sv.txt,,,,,,,,SRR3987244_26_sv.txt,,,,,,,,,,,,,,,,,,,,,,,SRR3987367_22_sv.txt,,SRR3989816_15_sv.txt,,,SRR3989823_24_sv.txt,,,,,,,,,,,,,SRR3989862_16_sv.txt,,,,,,,,,,,,,,,,,,,SRR5114921_15_sv.txt,,,,SRR5114948_21_sv.txt,,,,,,,,SRR5114978_16_sv.txt,SRR5114981_28_sv.txt,,,,,,,,,,SRR5115011_22_sv.txt,,,SRR5115026_15_sv.txt,,,,,,SRR5115047_21_sv.txt,,,
chr13:89000001-90000000,8,7,7,,,,SRR3987259_11_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3825068_24_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3945317_18_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3953827_26_sv.txt,,,,,,,,,,,,,,,,,,,,,,,SRR3987276_20_sv.txt,,,,,,,SRR3987341_8_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR5115041_18_sv.txt,,,,,
chr13:92000001-93000000,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3987280_34_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr13:95000001-96000000,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3825094_23_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr13:97000001-98000000,51,27,27,,,,,,,,,SRR3760946_32_sv.txt,,,,,,SRR3760965_24_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3825076_37_sv.txt,,,,,,,SRR3825094_24_sv.txt,,,SRR3825100_27_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3928878_28_sv.txt,,,,,,,,,,,,,,,,,,,,,SRR3931791_15_sv.txt,,,,,,,SRR3931829_15_sv.txt,,,SRR3931835_21_sv.txt,,,,,,SRR3931859_23_sv.txt,,,,,,,,,,,,SRR3945312_25_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3949358_21_sv.txt,SRR3949367_28_sv.txt,,,SRR3949380_33_sv.txt,,,,,,,,,,SRR3949410_23_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3953841_35_sv.txt,SRR3953843_20_sv.txt,SRR3953844_27_sv.txt,,,,,,,,SRR3987242_27_sv.txt,SRR3987244_27_sv.txt,,,,,,,,,,,,,,,,,,,,,,,SRR3987367_23_sv.txt,,,SRR3989819_23_sv.txt,SRR3989822_29_sv.txt,,,,,,,,,,,,SRR3989856_21_sv.txt,,,,,,,,,,,SRR3989888_25_sv.txt,,,,,,,,,SRR5114918_14_sv.txt,,,,,,,,,,,,,,,SRR5114984_15_sv.txt,,,,,,,,,,,,,,,,,,,,,
chr13:98000001-99000000,10,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3761002_20_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3825108_26_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3928875_15_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3931877_28_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3953768_25_sv.txt,,SRR3953783_22_sv.txt,,,,,,,,,,,,,,,,,,,SRR3953849_33_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr13:99000001-100000000,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3928859_24_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr13:100000001-101000000,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3931816_22_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr14:20000001-21000000,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3987362_23_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr14:21000001-22000000,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3928849_30_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr14:24000001-25000000,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3761013_19_sv.txt,,,,,,SRR3761030_22_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3987237_11_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3989840_23_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr14:25000001-26000000,15,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3761030_22_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3928859_25_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3931859_27_sv.txt,,,,,,,,,,,,,,,,SRR3945319_19_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3949371_23_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3989905_27_sv.txt,,,,,,,,,,,,,,,SRR5114975_26_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,SRR5115056_15_sv.txt
chr14:28000001-29000000,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3825088_23_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr14:34000001-35000000,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3953751_9_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr14:35000001-36000000,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3989824_27_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr14:39000001-40000000,8,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3825142_19_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3949381_21_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3953811_29_sv.txt,,,,,,,,,,,,,,,,,,SRR3987238_27_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr14:40000001-41000000,60,41,40,,,,,SRR5114912_24_sv.txt,,,,,,,,,,,,,,,,,,SRR3760996_20_sv.txt,,,,,,,,,,,,,,SRR3761035_21_sv.txt,,SRR3825050_14_sv.txt,,,,,,,,,,,,,SRR3825094_25_sv.txt,,,,,,,,,,,SRR3825137_26_sv.txt,,,,,,,,,SRR3928807_15_sv.txt,,,,,,,,,SRR3928843_18_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,SRR3931752_19_sv.txt,,,,,SRR3931781_26_sv.txt,,,,SRR3931792_16_sv.txt,,SRR3931812_19_sv.txt,,,,,,,,,,SRR3931851_19_sv.txt,,,,,,SRR3945280_31_sv.txt,SRR3945282_25_sv.txt;SRR3945282_14_sv.txt,,,SRR3945296_18_sv.txt,SRR3945299_21_sv.txt,,,,,,,,,,,,,SRR3945341_23_sv.txt,,,,,SRR3945470_18_sv.txt,,,,,,,,,,,SRR3949329_23_sv.txt,,,,SRR3949343_20_sv.txt,,,,,,,,,SRR3949384_21_sv.txt,,SRR3949391_17_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3953792_25_sv.txt,SRR3953798_28_sv.txt,,SRR3953809_27_sv.txt,SRR3953811_21_sv.txt,SRR3953813_26_sv.txt,,,,,,,,SRR3953841_29_sv.txt,,,SRR3953847_25_sv.txt,,SRR3987226_20_sv.txt,,,,,,,SRR3987250_24_sv.txt,,,,,,,,,,,,,,SRR3987341_25_sv.txt,SRR3987345_21_sv.txt,,,,SRR3987357_22_sv.txt,,,,,,,,,SRR3989824_23_sv.txt,,,,,,,,,,,,,,SRR3989866_20_sv.txt,,,,,,,,,SRR3989893_29_sv.txt,,,,,,,,,,SRR5114927_14_sv.txt,,,,,,,,,,,,,,,,,,SRR5115002_15_sv.txt,,,,,,,,,,,,,,,
chr14:44000001-45000000,16,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3949377_27_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3953774_20_sv.txt,,,,,,SRR3953809_22_sv.txt,,,,,,,,,,,,,,SRR3953849_34_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3989823_25_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR5114936_21_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR5115041_27_sv.txt,SRR5115044_18_sv.txt,,,,
chr14:45000001-46000000,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3949330_26_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
